"4 years","Middle East not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Myanmar",0,6,3,1,0,0,0,0,0,1,0,0,0,0,0
"4 years","Nepal",1,3,4,6,5,3,8,5,1,10,3,2,4,5,10
"4 years","North Korea",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4 years","North Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Pakistan",3,7,9,15,7,11,10,8,11,13,12,2,12,7,17
"4 years","Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Qatar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Sikkim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Singapore",0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
"4 years","Sri Lanka",2,1,0,0,2,3,0,1,0,2,1,2,1,2,3
"4 years","South Korea",0,0,0,0,0,1,1,2,1,1,3,2,1,1,0
"4 years","Syria",2,10,13,34,44,112,344,310,93,25,12,7,14,13,8
"4 years","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Taiwan",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"4 years","Thailand",6,9,6,2,5,1,6,8,2,1,4,4,1,1,2
"4 years","Trucial Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Turkmenistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Uzbekistan",0,0,1,0,2,1,1,1,0,0,0,0,0,0,0
"4 years","West Bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","West bank and Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Vietnam",0,1,0,0,0,4,2,3,3,3,1,0,1,2,2
"4 years","Yemen",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"4 years","East Jerusalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Asia not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Australia",3,1,1,2,1,1,1,0,0,2,3,0,0,6,2
"4 years","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","French territories in the Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","New Zealand",0,0,1,1,0,0,1,0,1,1,0,0,1,0,0
"4 years","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Tonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Pacific Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4 years","Stateless",0,1,5,8,4,13,35,36,19,4,1,1,1,0,0
"4 years","Not stated",6,9,10,12,9,8,7,2,4,4,0,1,2,2,1
"5 years","Albania",0,0,0,0,1,0,0,0,1,0,0,0,0,1,3
"5 years","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Belarus",1,0,0,0,1,0,1,0,1,3,0,0,2,2,0
"5 years","Belgium",0,1,1,1,0,1,0,2,1,2,0,1,0,4,1
"5 years","Bosnia and Herzegovina",1,0,0,2,2,0,0,0,0,1,1,1,0,0,1
"5 years","Bulgaria",2,2,7,9,6,17,13,13,10,10,8,11,10,12,16
"5 years","Cyprus",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5 years","GDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Estonia",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
"5 years","Finland",1,0,1,2,1,1,2,6,0,7,2,2,1,3,2
"5 years","France",0,5,4,5,2,6,9,10,5,15,8,3,7,9,4
"5 years","Greece",1,0,1,2,0,2,4,1,4,3,2,0,0,4,2
"5 years","Ireland",1,1,1,3,0,2,0,0,3,1,1,2,1,3,2
"5 years","Iceland",23,17,6,13,13,18,15,14,11,10,11,8,8,6,8
"5 years","Italy",4,1,3,8,3,10,7,7,5,11,9,6,13,13,12
"5 years","Yugoslavia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Yugoslavia, Federal Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Kosovo",3,1,2,0,0,0,0,0,1,1,1,1,0,0,0
"5 years","Croatia",0,0,0,0,1,1,3,3,2,3,2,5,4,2,2
"5 years","Latvia",7,11,9,5,5,5,1,5,4,5,4,3,4,7,3
"5 years","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Lithuania",10,8,10,15,8,13,11,7,6,10,7,9,6,8,3
"5 years","Luxembourg",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5 years","Malta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Moldova",0,1,0,0,0,0,0,1,0,0,0,0,1,2,2
"5 years","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Netherlands",5,4,8,2,2,4,7,1,9,4,5,2,2,8,9
"5 years","Northern Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Republic of North Macedonia",1,1,1,1,1,3,1,0,0,1,0,2,1,3,2
"5 years","Norway",6,9,12,9,5,7,8,6,8,13,6,6,8,5,5
"5 years","Poland",49,35,24,32,30,44,35,28,30,23,16,15,29,33,28
"5 years","Portugal",3,1,3,2,2,5,3,4,1,1,5,3,10,6,11
"5 years","Romania",9,5,18,21,14,30,29,28,20,19,34,26,26,52,21
"5 years","Russia",3,3,7,5,13,9,9,5,0,2,0,1,7,5,3
"5 years","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Switzerland",0,0,0,0,0,1,0,0,0,1,0,1,0,2,0
"5 years","Serbia",1,0,3,2,1,1,0,0,2,0,0,1,0,1,4
"5 years","Serbia and Montenegro",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5 years","Slovakia",2,0,0,0,0,0,0,3,0,0,1,1,0,1,1
"5 years","Slovenia",0,0,1,1,0,1,1,1,0,0,1,1,0,0,0
"5 years","Soviet Union",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Spain",4,5,0,4,4,9,5,11,5,3,8,7,7,7,7
"5 years","United Kingdom",9,6,11,5,8,12,13,15,14,26,17,11,7,6,6
"5 years","Sweden",12,7,8,12,12,15,11,15,17,8,18,16,12,14,13
"5 years","Czech Republic",2,1,2,2,1,1,0,0,0,1,1,4,0,2,2
"5 years","Czechoslovakia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Turkey",3,7,2,3,8,7,5,2,8,6,3,5,1,15,11
"5 years","Germany",17,12,5,10,9,14,10,13,15,15,16,22,47,49,53
"5 years","Ukraine",7,5,5,12,7,10,15,15,7,12,14,9,12,634,93
"5 years","Hungary",2,4,3,5,3,5,4,1,2,3,5,2,1,5,5
"5 years","Vatican City State",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Austria",1,0,1,0,1,1,0,2,0,0,1,0,1,2,0
"5 years","Europe not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5 years","Algeria",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"5 years","Angola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Benin",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5 years","Botswana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Burkina Faso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Burundi",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5 years","Cameroon",1,1,1,0,0,2,0,0,0,0,1,0,1,0,0
"5 years","Central African Republic",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"5 years","Comoros",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Congo, Democratic Republic",0,2,5,7,1,4,8,4,1,0,2,0,3,8,7
"5 years","Congo, Republic",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"5 years","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Egypt",1,0,0,1,0,0,2,2,1,1,3,2,3,1,2
"5 years","Ivory Coast",0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
"5 years","Eritrea",0,0,0,1,0,3,14,21,49,14,10,5,4,0,1
"5 years","Eswantini",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Ethiopia",2,1,1,2,0,0,1,2,2,2,2,1,0,0,0
"5 years","Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Gambia, The",1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"5 years","Ghana",0,0,0,0,0,0,1,0,0,3,1,2,1,0,0
"5 years","Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Cape Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Kenya",0,0,0,1,1,0,0,0,0,0,0,0,0,2,0
"5 years","Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Liberia",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5 years","Libya",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Malawi",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5 years","Mali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Morocco",1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
"5 years","Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Mozambique",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Namibia",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Niger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Nigeria",1,2,1,2,3,1,1,1,1,1,1,2,1,1,2
"5 years","Reunion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Rwanda",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5 years","Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Senegal",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5 years","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saint Helena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Somalia",1,0,7,6,21,13,19,4,3,3,1,1,0,0,0
"5 years","Spanish territories in Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Sudan",1,0,0,0,0,0,1,1,2,0,1,1,0,0,0
"5 years","South Africa",0,0,1,1,0,1,1,0,0,0,2,1,0,2,2
"5 years","South Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Southwest Africa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Tanzania",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"5 years","Chad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Togo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Tunisia",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5 years","Uganda",0,2,0,0,3,1,2,0,0,0,1,1,0,1,1
"5 years","Zambia",0,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"5 years","Zimbabwe",0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
"5 years","Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Africa not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Canada",1,2,0,4,1,2,2,3,1,1,1,1,1,0,1
"5 years","USA",8,11,7,8,8,19,13,8,6,14,5,8,6,10,7
"5 years","North America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Argentina",0,0,0,0,0,1,1,1,0,2,1,0,2,3,0
"5 years","Aruba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Barbados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Bolivia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Brazil",1,2,0,0,0,0,6,1,3,3,1,2,3,8,9
"5 years","British West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Chile",0,0,0,0,0,0,0,0,2,1,1,0,0,0,3
"5 years","Colombia",0,2,0,0,1,2,0,1,0,0,2,0,0,0,0
"5 years","Costa Rica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Cuba",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5 years","Curacao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Dominica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Dominican Republic",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5 years","Ecuador",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5 years","El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Falkland Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","French Guiana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","French West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Guadeloupe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Guatemala",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Honduras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Jamaica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Martinique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Mexico",1,1,0,0,0,2,0,0,2,0,0,3,0,0,1
"5 years","Nauru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Netherlands Antilles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Nicaragua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Panama",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5 years","Paraguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Peru",0,1,2,0,0,0,0,0,0,0,1,0,0,0,0
"5 years","Puerto Rico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Trinidad and Tobago",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Uruguay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Venezuela",0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
"5 years","West Indies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","South and central America not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Abu Dhabi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Afghanistan",4,10,16,11,13,17,3,2,8,9,7,3,3,26,5
"5 years","Armenia",1,0,0,1,2,0,2,0,0,0,0,0,0,0,1
"5 years","Azerbaijan",0,0,1,0,0,0,0,0,1,1,1,1,0,0,0
"5 years","Bahrain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Bangladesh",1,0,6,3,2,0,0,0,4,1,4,2,4,3,6
"5 years","Bhutan",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Brunei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Cambodia",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5 years","Dubai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Philippines",6,2,5,5,10,9,2,4,4,6,4,3,2,0,5
"5 years","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5 years","Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Georgia",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"5 years","Hong Kong",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","India",8,10,16,7,16,14,19,35,35,47,44,25,31,61,47
"5 years","Indochina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Indonesia",1,0,0,1,1,1,0,1,1,1,1,0,0,0,3
"5 years","Iraq",6,10,3,5,0,3,1,6,5,7,4,2,1,2,6
"5 years","Iran",1,4,2,6,9,10,10,6,11,9,7,13,9,27,33
"5 years","Israel",2,1,0,0,1,3,0,1,1,1,1,1,0,1,0
"5 years","Japan",1,3,2,4,6,1,3,0,0,2,6,0,1,5,1
"5 years","Jordan",0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"5 years","Kazakhstan",0,0,0,3,0,0,0,0,1,0,0,0,0,0,1
"5 years","China",6,3,6,2,4,7,7,8,4,10,10,3,2,8,10
"5 years","Kyrgyzstan",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5 years","Kuwait",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Laos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Lebanon",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"5 years","Macao",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Malaysia",1,0,1,1,0,0,1,0,1,0,0,2,0,0,2
"5 years","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Middle East not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"5 years","Myanmar",1,2,5,3,2,0,0,0,0,0,0,1,0,0,0
"5 years","Nepal",0,4,4,2,6,2,2,3,3,6,1,0,4,5,5
"5 years","North Korea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","North Yemen",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Oman",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5 years","Pakistan",2,11,6,10,9,13,11,6,8,10,9,8,7,5,11
"5 years","Palestine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Qatar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Saudi Arabia",0,0,0,0,0,2,0,0,1,1,0,0,0,0,0
"5 years","Sikkim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Singapore",0,1,1,0,0,1,1,0,0,0,0,1,1,1,0
"5 years","Sri Lanka",0,0,0,0,1,2,1,2,1,4,0,0,2,1,7
"5 years","South Korea",2,0,0,1,2,1,0,1,3,3,0,1,0,0,1
"5 years","Syria",4,10,14,29,42,100,372,285,78,26,6,9,6,7,11
"5 years","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Taiwan",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
"5 years","Thailand",8,8,7,5,8,3,5,6,1,9,2,6,3,2,0
"5 years","Trucial Oman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Turkmenistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Uzbekistan",0,0,2,0,1,0,1,0,0,0,0,0,1,1,0
"5 years","West Bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","West bank and Gaza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Vietnam",2,2,1,1,2,4,1,1,2,2,4,3,1,2,2
"5 years","Yemen",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"5 years","East Jerusalem",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Asia not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Australia",0,3,0,1,1,4,4,1,2,0,2,0,1,3,2
"5 years","Cook Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","French territories in the Pacific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","New Zealand",1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
"5 years","Papua New Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Samoa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Tonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Vanuatu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","East Timor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Pacific Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5 years","Stateless",1,1,8,3,11,14,53,35,9,2,0,1,0,1,0
"5 years","Not stated",7,9,5,11,10,4,3,6,3,4,3,0,0,4,2
"6 years","Albania",0,1,0,0,0,1,0,1,0,2,1,0,0,0,4
"6 years","Andorra",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Belarus",0,0,0,0,0,1,0,0,0,2,1,0,1,0,0
"6 years","Belgium",0,0,0,1,0,0,1,1,2,0,1,1,1,2,1
"6 years","Bosnia and Herzegovina",0,1,1,0,0,0,0,1,0,2,2,0,1,0,0
"6 years","Bulgaria",3,3,6,7,13,12,11,9,8,12,9,10,14,18,20
"6 years","Cyprus",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6 years","GDR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Estonia",0,1,0,1,0,3,0,1,1,0,1,0,1,0,0
"6 years","Finland",2,2,1,4,0,2,1,2,0,5,2,2,3,1,0
"6 years","France",0,4,3,7,2,6,5,10,2,12,5,9,6,11,7
"6 years","Greece",0,1,0,3,0,2,0,2,2,1,2,2,1,1,2
"6 years","Ireland",2,0,2,0,4,1,4,2,2,1,1,3,1,3,0
"6 years","Iceland",9,21,8,4,3,17,13,11,9,8,8,4,6,3,13
"6 years","Italy",3,0,2,3,4,6,8,4,8,4,12,3,7,10,14
"6 years","Yugoslavia",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"6 years","Yugoslavia, Federal Republic",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6 years","Kosovo",0,1,1,1,1,0,2,0,0,1,0,0,0,1,1
"6 years","Croatia",0,0,0,0,1,2,6,3,0,5,1,1,3,4,2
"6 years","Latvia",8,5,9,8,3,7,3,3,2,1,1,4,2,2,5
"6 years","Liechtenstein",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Lithuania",3,15,9,10,8,11,7,4,10,13,7,6,6,2,4
"6 years","Luxembourg",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"6 years","Malta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Moldova",0,0,0,0,1,0,0,1,0,1,2,0,1,1,0
"6 years","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Montenegro",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"6 years","Netherlands",3,6,4,1,2,4,8,6,4,6,3,5,4,7,7
"6 years","Northern Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Republic of North Macedonia",0,0,0,0,2,0,1,3,2,2,2,0,1,4,1
"6 years","Norway",10,8,6,6,4,3,8,10,5,3,6,6,5,4,4
"6 years","Poland",34,15,30,21,29,27,26,34,27,21,22,10,27,32,30
"6 years","Portugal",1,0,0,5,1,3,5,3,1,3,4,1,7,3,11
"6 years","Romania",19,10,8,18,16,20,25,17,26,22,28,27,23,42,33
"6 years","Russia",0,2,8,5,10,7,3,1,3,1,3,2,1,18,5
"6 years","San Marino",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Switzerland",0,1,1,2,2,0,0,0,0,1,1,0,0,2,3
"6 years","Serbia",1,0,2,1,3,0,2,3,3,2,1,0,2,1,1
"6 years","Serbia and Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Slovakia",1,0,3,0,2,0,0,1,0,0,0,0,0,1,0
"6 years","Slovenia",0,0,0,1,1,1,2,0,1,2,0,0,0,0,0
"6 years","Soviet Union",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Spain",2,7,1,5,3,10,5,6,4,7,7,1,5,17,11
"6 years","United Kingdom",9,3,8,10,8,5,10,17,17,19,11,11,7,14,11
"6 years","Sweden",9,4,5,9,8,17,7,4,9,11,10,14,13,16,9
"6 years","Czech Republic",0,1,0,1,1,2,2,2,0,2,0,1,1,2,1
"6 years","Czechoslovakia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Turkey",7,4,1,7,3,3,3,4,8,8,5,6,6,11,14
"6 years","Germany",27,9,9,13,12,10,9,14,10,20,17,14,47,73,54
"6 years","Ukraine",2,6,8,6,1,8,3,9,5,9,9,9,11,677,103
"6 years","Hungary",1,5,4,5,3,6,4,2,5,2,2,1,4,5,6
"6 years","Vatican City State",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Austria",0,2,0,0,1,0,0,1,0,0,0,0,1,1,1
"6 years","Europe not stated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6 years","Algeria",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
